Time;Year;Country Name;Country Code;Population, total [SP.POP.TOTL];CO2 emissions (kt) [EN.ATM.CO2E.KT];Methane emissions (kt of CO2 equivalent) [EN.ATM.METH.KT.CE];Nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.KT.CE];Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent) [EN.ATM.GHGO.KT.CE];Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC];Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS];Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS];Energy imports, net (% of energy use) [EG.IMP.CONS.ZS];Electricity production from renewable sources, excluding hydroelectric (% of total) [EG.ELC.RNWX.ZS];Electricity production from oil, gas and coal sources (% of total) [EG.ELC.FOSL.ZS];Electricity production from nuclear sources (% of total) [EG.ELC.NUCL.ZS];Electricity production from hydroelectric sources (% of total) [EG.ELC.HYRO.ZS];Renewable electricity output (% of total electricity output) [EG.ELC.RNEW.ZS];Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD];Manufacturing, value added (constant 2015 US$) [NV.IND.MANF.KD];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE];Alternative and nuclear energy (% of total energy use) [EG.USE.COMM.CL.ZS]
2004;2004;Japan;JPN;127761000;1209849,976;32470,00122;22340;-53440,53906;8393,257723;82,70647334;4,26;82,07032779;1,516475636;62,16009485;25,44655487;8,279351534;9,795827169;26069,27673;8,04E+11;4078,210542;15,74359064
2005;2005;Canada;CAN;32243753;549030,0293;91309,99756;39860;-162017,7031;16948,27522;75,74513789;21,99;-48,95364487;1,704527142;25,12698945;14,83262533;58,3248996;60,02942674;33690,56377;1,76E+11;8422,034308;18,31901904
2005;2005;United States;USA;295516599;5753490,234;606619,9951;257270;64437,90625;13704,57705;86,01853539;5,84;29,65917928;2,196357036;72,10486012;18,99150762;6,382108498;8,578465534;44668,23167;1,96E+12;7846,499688;10,35455305
2005;2005;United Kingdom;GBR;60401206;540919,9829;86260,00214;31970;4249,351563;6270,984059;88,15744775;1,35;7,861983332;3,038748084;74,4298554;20,6405244;1,244733528;4,283481612;37003,44098;2,50E+11;3686,359905;10,06672704
2005;2005;Italy;ITA;57969484;473829,9866;49759,99832;25700;-8813,109375;5731,101557;89,80144618;6,7;83,7920833;4,1679019;82,79982482;0;12,15031667;16,31821857;28122,14107;2,88E+11;3214,674121;2,328407545
2005;2005;Germany;DEU;82469422;802380,0049;64790,00092;44480;-10161,58984;7138,221485;81,85567627;7,28;59,46621258;6,961188698;62,31682364;26,47856447;3,18902241;10,15021111;29472,67097;5,68E+11;4086,503407;14,15924221
2005;2005;France;FRA;63188395;380660,0037;69559,99756;43510;-8625,306641;7651,768968;52,29710794;8,66;49,38184501;0,848199436;10,80145656;79,04781079;9,012447261;9,860646697;29741,4371;2,46E+11;4286,543803;44,93595552
2005;2005;Belgium;BEL;10478617;110610,0006;9989,999771;7160;-2270,426758;8509,997073;74,76394898;2,46;76,11109785;2,121130803;40,93152411;55,53092441;0,336020721;2,457151524;32608,91145;57214805987;5555,615784;21,54986473
2005;2005;Netherlands;NLD;16319868;167929,9927;19020,00046;13590;-4092,570313;6912,372085;93,05623663;2,74;23,18578826;7,362816625;86,85761752;4,000160126;0,088069575;7,4508862;35047,38101;77566795105;4989,46793;1,926288966
2005;2005;Sweden;SWE;9029572;50209,99908;6809,999943;5420;-2867,052246;15430,96395;33,81150917;39,3;32,76096596;5,322514444;2,127364001;45,70264894;45,97164778;51,29416222;39172,88969;69363727373;5711,127283;47,23818673
2005;2005;Switzerland;CHE;7437115;45849,99847;5550,000191;2540;-595,2814941;8305,371102;55,46078234;18,73;57,56062468;1,823876516;1,87578951;40,39003963;54,03450484;55,85838135;65923,43058;99696223532;3488,218348;35,46089222
2005;2005;Japan;JPN;127773000;1212819,946;32090,00015;21970;-59511,40625;8539,010589;81,61186176;4,02;80,92420743;1,636052118;61,3793592;26,98463296;6,771061614;8,407113732;26383,95152;8,44E+11;4062,979049;16,68440522
2006;2006;Canada;CAN;32571174;540530,0293;93160,00366;35670;-148030,8047;16508,33955;74,56307191;21,92;-53,8094923;1,802686356;24,41301416;16,03107899;57,74160186;59,54428822;34573,65548;1,73E+11;8239,946371;18,81242911
2006;2006;United States;USA;298379912;5653080,078;607609,9854;262530;90576,79688;13583,26696;85,62647253;6,4;27,97212343;2,417303722;71,32592173;19,09223158;6,827327462;9,244631183;45781,44938;2,07E+12;7697,652535;10,62841024
2006;2006;United Kingdom;GBR;60846820;542059,9976;81989,99786;30910;5331,949219;6200,554113;88,6059099;1,55;14,70555456;3,434664362;75,61243423;19,17774445;1,167424955;4,602089317;36934,62863;2,66E+11;3598,810406;9,541838898
2006;2006;Italy;ITA;58143979;466649,9939;49209,99908;20670;-10065,13672;5833,467297;89,19087872;7,51;83,71512534;4,433343842;82,67060135;0;12,0231011;16,45644494;28414,94467;3,00E+11;3175,799871;2,436684941
2006;2006;Germany;DEU;82376451;814409,9731;62930,00031;43050;-10820,02344;7212,437448;81,27188318;8,59;60,01125618;8,159852829;61,02710152;26,43599502;3,162160283;11,32201311;30828,26487;6,17E+11;4204,654689;14,27710286
2006;2006;France;FRA;63628261;371549,9878;68879,99725;42710;-7158,742188;7539,47998;51,89245198;8,52;48,89812334;1,059828039;9,710904902;79,05965945;9,887747791;10,94757583;30111,74576;2,52E+11;4188,389999;45,68903666
2006;2006;Belgium;BEL;10547958;108650,0015;9829,999924;6150;-1649,671875;8683,671285;73,94251149;2,82;76,13442796;3,074168919;39,85275288;55,30065917;0,425617679;3,499786598;33017,8976;55886830009;5470,491824;21,31211547
2006;2006;Netherlands;NLD;16346101;163699,9969;18399,99962;13540;-2757,173828;7025,834479;92,75138984;3,12;23,7306954;8,038812947;86,75745955;3,509961248;0,107251626;8,146064574;37159,14993;79433599362;4925,112417;1,900576334
2006;2006;Sweden;SWE;9080505;48900,00153;6659,999847;5390;-3858,94165;15262,58727;33,41258419;40,08;34,61093334;6,524014907;2,643663722;46,74357579;43,0767835;49,6007984;41407,91274;74505970227;5529,077953;45,1201163
2006;2006;Switzerland;CHE;7483934;45479,99954;5559,999943;2560;-387,3085938;8360,576135;53,83805101;18,07;54,6939631;1,902278872;1,585232393;44,77114716;49,82457834;51,72685722;67721,07447;1,06E+11;3619,151639;37,6631148
2006;2006;Japan;JPN;127854000;1189520,02;31959,99908;21860;-79260,20313;8542,478139;81,4531167;4,43;80,71502476;1,706235851;61,18412963;26,84276037;7,742862375;9,449098226;26500,7902;8,76E+11;4053,883437;16,83569639
2007;2007;Canada;CAN;32889025;571630,0049;91980,00336;39900;-129495,7031;16683,13366;74,73558379;21,84;-53,29171758;1,820680834;24,82123285;14,87120015;58,47559142;60,29627226;35310,81385;1,68E+11;8213,389543;18,73280273
2007;2007;United States;USA;301231207;5736319,824;612919,9829;269780;102610,5;13657,45283;85,61470518;6,3;28,58560688;2,594778112;71,96688649;19,34899275;5,772985824;8,367763936;45534,53722;2,14E+12;7758,165986;10,59689033
2007;2007;United Kingdom;GBR;61322463;530500;77779,99878;30950;3284,53125;6102,396768;89,61975501;1,84;16,55018289;3,718340539;78,46202392;16,03884256;1,291952841;5,01029338;37323,49241;2,67E+11;3441,640219;8,436642104
2007;2007;Italy;ITA;58438310;459369,9951;49270,00046;20100;-8604,894531;5804,325964;88,18304312;8,73;83,08543016;4,833853521;83,63062987;0;10,64687141;15,48072493;28522,18893;3,10E+11;3149,576553;2,302011946
2007;2007;Germany;DEU;82266372;783799,9878;61369,99893;46710;-14186,375;7229,089913;81,27195016;10,47;58,46423005;10,59727331;62,79236755;22,1780347;3,340734744;13,93800806;31748,70372;6,44E+11;3985,811955;13,45919164
2007;2007;France;FRA;64021737;362829,9866;69080,00183;43790;-8568,248047;7512,932678;51,68550601;9,46;49,0390754;1,472961995;9,994820509;77,99922662;10,21796432;11,69092631;30775,21896;2,57E+11;4115,173039;45,28240835
2007;2007;Belgium;BEL;10625700;104589,9963;9649,999619;5520;-1768,132813;8614,679503;72,66654993;3,34;74,38493064;3,538296317;39,44794809;55,09893977;0,444429211;3,982725528;33929,44995;59431834645;5336,963212;22,39314979
2007;2007;Netherlands;NLD;16381696;164550,0031;18209,99908;12120;-3056,358398;7157,378577;92,72577938;3,68;23,722803;7,108828983;87,19155613;3,993724148;0,101744877;7,21057386;38019,06671;83858094896;4908,898261;2,225196827
2007;2007;Sweden;SWE;9148092;47139,99939;6389,999866;5280;-2903,0354;15257,93575;32,45247195;41,75;32,91254556;7,572082272;2,184474174;44,99909288;44,45482217;52,02690444;42984,99652;77559376985;5472,135392;46,06954936
2007;2007;Switzerland;CHE;7551117;43540,00092;5510,000229;2520;-266,1787109;8163,295576;51,49093203;19,31;50,84727534;1,849817125;1,378708289;42,03103599;53,05618688;54,906004;64455,79532;1,12E+11;3410,819883;40,33237289
2007;2007;Japan;JPN;128001000;1225069,946;31889,99939;20860;-64797,95313;8710,025703;83,48271492;4,29;82,64541565;1,785164666;64,54050867;22,87438388;6,416622233;8,201786899;26784,90327;9,21E+11;4012,654245;14,77184929
2008;2008;Canada;CAN;33247118;550469,9707;88220,00122;40190;-164957,2891;16377,4797;75,07600268;21,91;-50,42825604;1,736760642;23,31950129;15,19625997;59,73576676;61,4725274;35346,06952;1,59E+11;8194,880771;19,18589099
2008;2008;United States;USA;304093966;5558379,883;621109,9854;254910;109824,0938;13663,42797;84,96822169;6,85;25,26407137;3,092530935;71,39217772;19,29099374;5,911010412;9,003541347;43695,25167;2,10E+12;7488,081921;10,94750464
2008;2008;United Kingdom;GBR;61806995;515340,0269;72459,99908;30790;2221,351563;6015,726861;90,17869547;2,79;19,82312494;4,341137645;80,21671907;13,63874958;1,33591456;5,677052205;36031,3507;2,69E+11;3361,980517;7,327008908
2008;2008;Italy;ITA;58826731;444980,011;49349,99847;18650;-7264,058594;5757,960611;86,8421531;10,82;81,88238606;5,275462719;80,61379084;0;13,27573064;18,55119336;27365,79817;3,00E+11;3087,566331;2,773108864
2008;2008;Germany;DEU;82110097;789690,0024;61000;44390;-19068,64063;7187,764009;80,80225178;10,25;60,00315352;11,47671742;60,75207289;23,40789432;3,222516473;14,6992339;31505,91991;6,30E+11;4036,830781;13,91980213
2008;2008;France;FRA;64379696;357989,9902;69209,99908;41960;-10359,9082;7642,891013;50,8434655;10,6;48,51809179;1,788320013;9,434917599;77,25834297;11,19088892;12,97920893;30372,46928;2,49E+11;4110,284802;45,28581845
2008;2008;Belgium;BEL;10709973;106930,0003;9449,999809;5480;-3268,46875;8521,49674;73,39363209;3,91;75,64854638;4,79523348;38,62866851;54,51826328;0,490530371;5,285763852;33122,2623;57446028474;5454,667159;20,62355769
2008;2008;Netherlands;NLD;16445593;165220,0012;18329,99992;8620;-4960,398438;7173,046299;92,32417383;3,94;16,41233632;8,766922047;85,76130616;3,876264505;0,094837846;8,861759893;37138,6984;83348155005;4848,01369;2,374865559
2008;2008;Sweden;SWE;9219637;46150,00153;6099,999905;5450;-1989,169434;14869,34898;33,11264006;43,2;32,99944538;8,230482875;2,064792453;42,62278677;46,07856218;54,30904506;42334,25059;74333352862;5379,959103;45,36706618
2008;2008;Switzerland;CHE;7647675;44959,99908;5590,000153;2590;-296,7575684;8305,923042;52,51119511;19,55;52,18256394;1,922847425;1,275434095;41,32108121;53,7561907;55,67903813;59007,30532;1,15E+11;3499,790982;39,07402815
2008;2008;Japan;JPN;128063000;1158219,971;31209,99908;20620;-44867,95313;8270,007731;83,21545458;4,44;82,34586693;1,846646766;64,49514181;23,4420791;6,942679845;8,789326611;25531,36052;9,19E+11;3858,434521;15,09427348
2009;2009;Canada;CAN;33628895;521320,0073;85129,99725;37020;-148530,8984;15450,73069;75,06600051;22,5;-50,19771513;2,380565739;22,04200805;14,77761648;60,46978159;62,85034733;32716,34896;1,37E+11;7797,121136;18,89958385
2009;2009;United States;USA;306771529;5156430,176;610500;247170;114027,5;12913,71469;84,15425372;7,35;22,1249837;3,675665813;69,45036425;19,93112298;6,616179258;10,29184507;42799,83757;1,90E+12;7056,783653;11,56011492
2009;2009;United Kingdom;GBR;62276270;466489,9902;67199,99695;28480;7387,769531;5643,128595;87,36773537;3,38;19,11991506;5,365466627;74,23278679;18,52140745;1,401341836;6,766808463;34377,5702;2,45E+11;3145,585662;10,06987454
2009;2009;Italy;ITA;59095365;397059,9976;48740,00168;17370;-2636,166016;5368,390567;84,85132567;12,54;81,33076624;6,97695389;75,15736903;0;17,04198242;24,01893631;26111,45827;2,44E+11;2869,920712;3,521430446
2009;2009;Germany;DEU;81902307;734809,9976;59099,99847;44590;-13243,04688;6817,158398;79,96746885;10,72;59,31754646;12,85277457;59,73886631;22,87114851;3,225779113;16,07855368;30154,50147;5,08E+11;3790,501152;13,85046125
2009;2009;France;FRA;64710879;343730,011;68000;39760;-6218,414063;7337,60702;50,85168259;11,32;49,24531093;2,38644865;9,280089247;77,21209129;10,74071492;13,12716357;29361,66626;2,34E+11;3913,225472;44,23737413
2009;2009;Belgium;BEL;10796493;99669,99817;9359,999657;5680;343,0708008;7903,955479;72,64002312;4,83;73,43279043;5,691156493;39,80469011;52,58223281;0,365231722;6,056388215;32356,62817;52440128214;5196,581983;22,38243076
2009;2009;Netherlands;NLD;16530388;160490,0055;18139,99939;8560;-3210,34082;6856,281897;92,88726258;4,38;19,19710596;9,444898893;85,28907301;3,736443518;0,086198556;9,531097448;36037,91237;74947926397;4722,106039;2,483500859
2009;2009;Sweden;SWE;9298515;42880,00107;5940,000057;5210;-1918,94458;14143,01101;31,98399534;45,71;33,16742688;10,21346373;2,319112178;38,19287869;48,20649469;58,41995842;39204,56274;57087977060;4883,20049;43,01043992
2009;2009;Switzerland;CHE;7743831;43669,99817;5519,999981;2550;-113,2023926;8021,223604;53,23807768;19,97;52,59980017;1,964813343;1,220884016;41,52505512;53,57940996;55,5442233;62752,51117;1,00E+11;3481,852845;38,74798616
2009;2009;Japan;JPN;128047000;1100979,98;30549,99924;20270;-36297,77344;8020,273806;81,22805604;4,51;80,36108289;1,948203289;63,0592988;26,18477324;7,197513219;9,145716508;24131,11446;7,54E+11;3678,511133;17,05702975
2010;2010;Canada;CAN;34004889;537010,0098;85559,99756;37420;-142754,3906;15269,74548;75,38539269;21,88;-51,3748738;3,212355264;23,08000583;15,01318195;58,18440158;61,39675684;34264,19129;1,43E+11;7788,560786;18,56114899
2010;2010;United States;USA;309327143;5392109,863;627739,9902;254200;85723;13394,90276;84,15058807;7,44;22,2092009;4,097292761;70,27776508;19,26644609;6,023062386;10,12035515;44459,00326;2,01E+12;7161,426552;11,3372474
2010;2010;United Kingdom;GBR;62766365;482440,0024;62340,00015;29010;9852,25;5700,855864;88,16810568;3,67;26,57049679;5,870882852;76,37854776;16,41839156;0,941930575;6,812813426;35222,86864;2,48E+11;3230,615984;8,832406679
2010;2010;Italy;ITA;59277417;405269,989;48990,00168;16820;-2764,693359;5493,711037;84,62877402;12,79;81,00267182;8,651718863;73,26164011;0;17,10864101;25,76035987;26179,80676;2,67E+11;2930,588524;3,741333132
2010;2010;Germany;DEU;81776930;773070,0073;58060,00137;37560;-14986,52734;7264,322591;79,56035026;11,61;60,66440971;13,38306338;59,45724669;22,43214387;3,344010291;16,72707367;31412,7247;6,05E+11;3997,079421;13,9437343
2010;2010;France;FRA;65030575;347779,9988;67930,00031;38680;-11280,88086;7734,361875;49,83637832;11,99;48,16346592;2,743649043;9,852468168;75,94052651;11,11371027;13,85735931;29787,11019;2,40E+11;4016,658441;44,97926436
2010;2010;Belgium;BEL;10895586;106720,0012;9239,999771;6190;651,6347656;8393,949623;72,79361704;6,22;74,2611828;6,588300491;40,2640862;51,09503053;0,332505622;6,920806113;32611,44712;55636745803;5539,472223;21,24231601
2010;2010;Netherlands;NLD;16615394;171110,0006;17989,99977;8350;-2853,655273;7006,273821;93,67450023;3,85;16,3028492;9,299907772;85,84388363;3,327743775;0,08803555;9,387943322;36628,44869;78185430645;5025,320916;2,22768003
2010;2010;Sweden;SWE;9378126;48130,00107;5869,999886;5430;-2438,260254;14934,32696;34,4232514;44,7;34,99593596;10,57725987;4,430823117;38,95190624;44,72450492;55,30176479;41435,97187;69415536294;5427,925046;41,42687735
2010;2010;Switzerland;CHE;7824909;45209,99908;5530,00021;2560;-278,626709;8174,408162;51,55355017;20,56;51,78082803;2,134681766;1,659298734;39,87615818;54,59486465;56,72954642;68178,48016;1,08E+11;3347,618356;39,43492773
2010;2010;Japan;JPN;128070000;1156479,98;30520,00046;20080;-39415,83594;8594,909034;80,91095442;4,66;80,14407831;3,320603054;61,97064375;25,281914;7,21117411;10,53177716;25359,83319;8,78E+11;3893,266604;16,66371824
2011;2011;Canada;CAN;34339328;549289,978;86580,00183;40040;-126840,2969;15644,54028;74,69174698;21,84;-52,96207892;3,298015784;22,54393216;14,70780517;59,04023435;62,33825013;35366,9748;1,48E+11;7911,554588;18,70906755
2011;2011;United States;USA;311583481;5173600,098;632760,0098;263870;2913,90625;13245,88193;83,71405277;8,36;18,55497676;4,789611326;68,41785822;18,98484619;7,43610219;12,22571352;45102,56258;2,02E+12;7029,954601;11,56791005
2011;2011;United Kingdom;GBR;63258810;445589,9963;58799,99924;28050;10063,3457;5471,933475;85,56318573;4,44;30,84123199;7,928429511;71,06622002;18,95612172;1,56062359;9,489053101;35297,1815;2,45E+11;2972,153065;10,80807325
2011;2011;Italy;ITA;59379449;396690,0024;46580,00183;16280;-117,2480469;5514,803615;84,46479721;11,9;80,9821354;12,35331684;71,36984114;0;15,24141188;27,59472872;26084,55516;2,72E+11;2828,404891;4,309422462
2011;2011;Germany;DEU;80274983;746479,9805;56150,00153;36010;-21296,32813;7281,272174;80,37020876;12,54;60,56451022;17,47317317;60,40087084;17,7809653;2,910109547;20,38328272;33304,48615;6,56E+11;3869,816229;12,5713553
2011;2011;France;FRA;65345233;335140,0146;65519,99664;36730;4834,779297;7232,708161;48,67698651;10,66;46,06021463;3,524241743;8,535250506;79,5116603;8,050505504;11,57474725;30228,106;2,50E+11;3846,928314;47,72007848
2011;2011;Belgium;BEL;11038264;96480,00336;8989,999771;4940;-294,8999023;8028,798731;70,25449593;6,66;71,38626299;9,190689105;35,02258072;54,18698182;0,220190082;9,410879188;31739,25804;55708642238;5092,316147;23,24318163
2011;2011;Netherlands;NLD;16693074;158770,0043;17479,99954;8210;-2912,714844;7060,053768;92,18561;4,69;16,77561686;10,76226495;83,90354764;3,633635478;0,050016233;10,81228118;37296,76595;81723274486;4636,701904;2,667398609
2011;2011;Sweden;SWE;9449213;44580,00183;5840,000153;5190;-1357,640137;14030,16315;34,21418705;45,43;33,18938491;11,73013697;2,529050807;40,24851252;44,21446351;55,94460048;42077,96104;73460663010;5274,643613;43,40529341
2011;2011;Switzerland;CHE;7912398;41189,99863;5420,000076;2510;-139,8896484;7928,19067;50,38877908;20,57;51,36720599;2,588729169;1,621931052;42,47233176;51,50426154;54,09299071;65222,49992;1,17E+11;3205,328271;40,2837738
2011;2011;Japan;JPN;127833000;1213520,02;30590,00015;19300;-17273,28125;8099,598695;89,76594207;4,82;88,93691415;3,719216339;73,82950187;9,471487621;7,743628263;11,4628446;25133,5282;8,52E+11;3610,812169;7,522000904
2012;2012;Canada;CAN;34714222;546210,022;87010,00214;42150;-132315,3984;15336,62486;74,43947915;22,17;-59,1141604;3,507259079;21,42461097;14,90015723;59,72330209;63,23056117;35539,63975;1,50E+11;7733,411655;19,34764443
2012;2012;United States;USA;313877662;4956060,059;643719,9707;256760;-1686,90625;12964,18794;83,43717762;8,73;15,69172909;5,486241256;68,86283964;18,75791991;6,521155808;12,00739706;46383,94006;2,01E+12;6872,027284;11,44757151
2012;2012;United Kingdom;GBR;63700215;467779,9988;56779,99878;27660;21393,38672;5449,259473;85,13981223;4,77;39,18082886;9,955859762;68,4682032;19,55754204;1,468100414;11,42396018;35183,50045;2,51E+11;3042,859871;10,90852278
2012;2012;Italy;ITA;59539717;376750;47270,00046;16730;-2696,894531;5397,741477;82,20135574;14,39;78,33384766;16,93519633;67,96480299;0;14,08519398;31,02039032;24905,36793;2,61E+11;2709,297728;4,899934767
2012;2012;Germany;DEU;80425823;760130,0049;55560,00137;36100;-15410,49609;7270,152523;80,62522298;13,64;60,6954586;19,51250405;59,68113795;15,94630907;3,487954492;23,00045854;33195,93407;6,44E+11;3876,948104;12,28452302
2012;2012;France;FRA;65662240;338420,0134;64940,00244;37300;9504,890625;7363,151181;49,01202707;12,34;46,79923107;4,342709801;8,706133185;75,96277983;10,48464427;14,82735407;29896,22271;2,49E+11;3836,514548;46,45041143
2012;2012;Belgium;BEL;11106932;95269,99664;8829,999924;4950;4130,307129;7988,524644;71,11571411;7,67;73,70403182;12,3754916;35,95153208;49,36842234;0,437387437;12,81287904;32684,07799;54832459909;4845,488295;20,74740746
2012;2012;Netherlands;NLD;16754962;157470,0012;17190,00053;8290;-3313,125977;6876,589753;91,23393806;4,9;16,85248773;12,01378536;82,25328661;3,790005615;0,100679587;12,11446495;36875,1021;80956745315;4646,255241;2,683527338
2012;2012;Sweden;SWE;9519374;42139,99939;5699,999809;5110;-2416,23291;14289,59509;30,99915578;48,29;27,86714054;11,64291379;1,525511308;38,47545002;47,42483597;59,06774977;41531,22619;68204725064;5269,485998;46,00053655
2012;2012;Switzerland;CHE;7996861;42520,00046;5400,000095;2460;1118,339844;7886,094306;50,91662817;21,88;50,27706458;2,826533607;1,423539771;37,3363663;56,64807749;59,47461109;66759,42565;1,14E+11;3202,834337;39,90440224
2012;2012;Japan;JPN;127629000;1253609,985;30500;18760;-14876,875;7998,346771;94,62155285;4,68;93,82704712;4,050227515;81,14717328;1,508472202;7,144019867;11,19424738;25618,33439;8,70E+11;3537,36317;2,649811404
2013;2013;Canada;CAN;35082954;555659,9731;89809,99756;41750;-131060,7656;15750,81163;73,17351572;22,44;-64,44374805;4,409954227;20,76934062;15,54900826;58,88807883;63,29803306;36051,62723;1,50E+11;7743,725742;19,91241796
2013;2013;United States;USA;316059947;5092100,098;646169,9829;259850;64461,45313;13004,02357;82,94050969;9,08;13,94343151;6,320009218;67,82464847;19,17383116;6,317909904;12,63791912;46651,95337;2,07E+12;6905,598633;11,68495671
2013;2013;United Kingdom;GBR;64128273;453760,0098;53139,99939;27670;19182,59766;5409,626422;83,5597408;6,02;42,32391729;13,66517288;64,59252883;19,86283065;1,323307255;14,98848014;35632,10711;2,61E+11;2987,700589;11,43400209
2013;2013;Italy;ITA;60233948;346459,9915;45130,00107;16560;674,7011719;5159,183655;79,96433459;16,32;76,33877419;20,57525121;60,03633092;0;18,33009736;38,90534856;24341,98173;2,57E+11;2579,472543;6,131896742
2013;2013;Germany;DEU;80645605;776150,0244;55310,00137;36730;-16654,49219;7217,529089;81,08826801;13,63;62,09378398;20,43905869;59,23832245;15,3710038;3,633491062;24,07254975;33321,00536;6,44E+11;3939,529563;12,20876666
2013;2013;France;FRA;66002289;338559,9976;64849,99847;38280;3588,527344;7367,441453;48,54358131;13,42;46,35287502;4,576583185;7,766403126;74,70448631;12,46870305;17,04528624;30009,21225;2,49E+11;3833,324932;46,44612269
2013;2013;Belgium;BEL;11159407;96589,99634;8609,999657;4840;4545,525391;7989,671853;70,8203058;8,22;73,19206874;13,74689645;31,93612774;51,9010759;0,462489655;14,20938611;32776,03238;55400419557;4997,463306;21,42550251
2013;2013;Netherlands;NLD;16804432;157089,9963;17270,00046;8200;-2419,8125;6833,911435;91,5543679;4,94;10,38468626;11,86305732;83,39329244;2,841668633;0,11205473;11,97511205;36552,88255;80200269441;4600,182976;2,515087869
2013;2013;Sweden;SWE;9600379;40540,00092;5530,00021;5140;-2555,64502;13870,38991;30,01601561;47,27;28,9998175;13,93639197;1,544785044;43,42714875;40,09710451;54,03349648;41662,34988;65844870220;5146,53359;46,77121858
2013;2013;Switzerland;CHE;8089346;43529,99878;5340,000153;2480;1171,435059;7807,058815;52,10555859;21,83;51,51977132;3,226135041;1,185972061;37,8201397;55,96769499;59,19383003;66365,64935;1,17E+11;3304,115438;38,86709123
2013;2013;Japan;JPN;127445000;1262780,029;30219,99931;19340;-27852;7988,58331;94,63330153;5,05;93,91862663;4,834342395;81,59735363;0,878001822;7,370949399;12,20529179;26360,11384;8,64E+11;3567,629354;2,431153936
2014;2014;Canada;CAN;35437435;561679,9927;91930,00031;41190;-127762,5703;15588,48715;73,19287432;22,49;-67,92722174;5,57037556;20,76312543;16,11907499;57,25461666;62,82499222;36564,92042;1,54E+11;7897,855615;19,6911106
2014;2014;United States;USA;318386329;5107209,961;669719,9707;261330;3348,703125;12993,96558;83,08904242;9,22;9,214465501;6,900028617;67,46195321;19,2302385;6,053798474;12,95382709;47670,03995;2,10E+12;6960,683997;11,68085616
2014;2014;United Kingdom;GBR;64602298;415600,0061;50759,99832;28470;21276,23242;5130,390253;82,7165785;7,36;39,67463181;17,50528642;60,96876463;19,01262478;1,757567262;19,26285368;36752,87235;2,69E+11;2777,310987;11,58128622
2014;2014;Italy;ITA;60789140;327500;44069,99969;16200;292,171875;5002,40668;78,58642262;17,13;75,0013037;22,34103755;55,4890765;0;21,05056883;43,39160638;24322,07964;2,58E+11;2414,484002;7,062930002
2014;2014;Germany;DEU;80982500;736010,0098;53569,99969;37620;-16009,28125;7035,482975;79,71052694;14,02;60,87591028;22,98074728;56,7323431;15,61715155;3,149349292;26,13009657;33962,52171;6,76E+11;3779,461921;12,98204848
2014;2014;France;FRA;66312067;306100,0061;63689,99863;38530;3266,501953;6939,943525;46,22592306;13,2;43,48527185;5,193969496;4,824546466;78,23558829;11,26193545;16,45590494;30219,01953;2,53E+11;3659,087795;49,59041718
2014;2014;Belgium;BEL;11209057;90139,99939;8539,999962;4820;3824,575195;7709,123078;72,65250484;9,13;76,2588603;16,67226092;33,47738525;47,13574445;0,408380185;17,0806411;33181,20838;57127154469;4708,221218;18,58963102
2014;2014;Netherlands;NLD;16865008;149789,9933;17270,00046;8500;-2321,472168;6712,774758;90,92188386;5,53;19,76928935;11,21274826;83,01069446;3,955791062;0,108298362;11,32104663;36276,3728;82108815792;4325,523712;3,126544701
2014;2014;Sweden;SWE;9696110;39080,00183;5389,999866;5350;-3680,338623;13480,14822;29,77474727;48,61;28,2711851;14,31222892;1,039373771;42,25028329;41,52545684;55,83768577;42315,58315;65097138268;4966,435921;47,47232153
2014;2014;Switzerland;CHE;8188649;39790,00092;5280,00021;2450;1327,730225;7520,166025;48,74185988;22,2;47,05136117;3,7573821;0,80311546;39,30986277;54,25808108;58,01546318;65457,77741;1,18E+11;3059,936749;42,42282415
2014;2014;Japan;JPN;127276000;1217119,995;29659,99985;19260;-23857,65625;7819,714636;94,4074689;5,58;93,98125952;6,300469635;82,79272981;0;7,758889723;14,05935936;26473,40929;8,84E+11;3470,763129;2,221893626
2015;2015;Canada;CAN;35702908;558700,0122;92209,99908;41150;-111545,3438;;74,08906202;22,69;-72,52816977;6,267257059;21,06717953;15,54656052;56,74419298;63,01145004;35274,02034;1,55E+11;7631,34157;19,77084639
2015;2015;United States;USA;320738994;4990709,961;670489,9902;259910;29416,03125;;82,42782825;9,03;7,308743455;7,386954951;67,07870147;19,32377763;5,84163826;13,22859321;49202,32247;2,12E+12;6803,996607;11,87433177
2015;2015;United Kingdom;GBR;65116219;401079,9866;50110,00061;28360;24183,58203;;80,35177127;8,61;34,62999027;22,97030527;53,180856;20,91385318;1,869745151;24,84005042;37646,75907;2,71E+11;2764,516671;13,1204198
2015;2015;Italy;ITA;60730582;337859,9854;44849,99847;16330;-2083,400391;;79,94845474;16,57;76,41798211;22,50587792;60,24676625;0;16,17334726;38,67922518;24459,99821;2,64E+11;2481,754645;6,327220594
